Date,Balance,Inflow,Outflow,Netflow,Netflow_Calculated,daily_decay_rate,decay_rate_ma30,decay_rate_ma90,balance_ma30,balance_ma90,day_of_week,day_name,month,month_name,year,balance_pct_of_max,balance_pct_of_min,distance_from_min,distance_from_max,balance_volatility_30d,balance_volatility_90d,balance_ma30_ratio,balance_ma90_ratio,balance_change_7d,balance_pct_change_7d,decay_volatility_30d,decay_acceleration,decay_spike_flag,Predicted_Decay,Stress_P90,Stress_P95,Stress_P85,inflow_outflow_ratio,net_flow,net_flow_pct_balance,outflow_volatility_30d,inflow_consistency,quarter,days_since_start,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023
2017-02-15,9837.683203276054,489.3566344996179,247.46212243679437,241.8945120628235,241.8945120628235,0.0251545122284875,0.025331105318716,0.025641239808658,10193.743224553573,10025.986143519727,2,Wednesday,2,February,2017,0.43248349076273257,1.0343500603571725,326.7027525387148,12909.273416793327,308.05081416777284,340.3953835543662,0.9650707288349307,0.9812185118203677,-265.0637155698805,-0.02623679655633293,0.007557662082936074,-0.0007454139478225014,0,0.0258566264314761,1,1,1,1.9775011613125038,241.8945120628235,0.02458856491559619,78.39070539344462,1.5048360704033736,1,46,1,0,0,0,0,0,0
2017-02-16,10079.577715338875,243.38667188063624,235.6564721354427,7.730199745193545,7.730199745193545,0.0233795977163632,0.0251254453852682,0.0255941222650686,10207.10397165126,10027.102634599296,3,Thursday,2,February,2017,0.4431176391502755,1.0597832439617154,568.5972646015362,12667.378904730505,293.2828301769755,336.84351473624923,0.9875061274317798,1.0052333243861002,79.13291191911048,0.007912939221668358,0.007522781392275534,-0.0017749145121243003,0,0.025582723254174,1,1,1,1.0328028323395704,7.730199745193545,0.0007669170240564642,78.31162270489168,1.4927891223591554,1,47,1,0,0,0,0,0,0
2017-02-17,10087.307915084071,58.641099594212264,142.6558500419979,-84.01475044778563,-84.01475044778563,0.014142113162688,0.0246585161556043,0.0253604077935914,10219.807045607966,10028.331313792862,4,Friday,2,February,2017,0.4434574736113997,1.0605960097733196,576.3274643467321,12659.64870498531,278.73177837775035,333.42720699691506,0.9870350653458925,1.0058809984877637,81.47269938471982,0.00814251860323334,0.007759576920355418,-0.0092374845536752,0,0.0199522370678851,0,0,0,0.4110669108693988,-84.01475044778563,-0.008328758391736416,80.92997360322796,1.496057593329356,1,48,1,0,0,0,0,0,0
2017-02-18,10003.293164636283,55.06929622945642,132.69277533848046,-77.62347910902403,-77.62347910902403,0.0132649091808662,0.0240802650361231,0.0251184978213369,10215.8659615714,10027.83055080973,5,Saturday,2,February,2017,0.4397640234566804,1.0517625618566777,492.3127138989439,12743.663455433098,280.99599915572287,330.0263466381712,0.9791918964349431,0.9975530713199512,81.37220885526222,0.00820125550464601,0.007944752752408475,-0.0008772039818217992,0,0.0182953242753256,0,0,0,0.4150135234490533,-77.62347910902403,-0.007759792483483253,83.00528372702837,1.4209509105325322,1,49,1,0,0,0,0,0,0
2017-02-19,9925.66968552726,451.21313590003183,246.8725288957092,204.3406070043226,204.3406070043226,0.0248721282006469,0.0242221901499343,0.0251136670444606,10205.376566392311,10025.827396588506,6,Sunday,2,February,2017,0.436351545892955,1.0436011026347733,414.6892347899211,12821.28693454212,285.88141425051197,327.0224543580549,0.9725922038206641,0.9900100303845919,91.43566847355942,0.009297690935053948,0.007918690597349181,0.011607219019780698,0,0.0252454368316427,1,0,1,1.8277170729297545,204.34060700432264,0.0205870851517731,82.74071440364911,1.4674969498608612,1,50,1,0,0,0,0,0,0
2017-02-20,10130.010292531584,294.0053395790877,251.12529681543828,42.88004276364944,42.88004276364944,0.0247902311610267,0.0244049768692767,0.0251074471236254,10205.244729347962,10027.83091381818,0,Monday,2,February,2017,0.4453347523243611,1.0650858073991998,619.0298417942449,12616.946327537797,285.9163916296983,324.1226355387645,0.9926278654935123,1.0101895793408924,284.53087576674443,0.028899646601489692,0.007864415202534482,-8.18970396202004e-05,0,0.0253036344813265,1,1,1,1.1707515861899156,42.88004276364944,0.004232971292759992,82.16325181349889,1.5248165039943569,1,51,1,0,0,0,0,0,0
2017-02-21,10172.890335295231,313.69189197219805,273.23502602070556,40.45686595149249,40.45686595149249,0.0268591341314971,0.02415723436998,0.0251404978218871,10209.70301482026,10030.567884034728,1,Tuesday,2,February,2017,0.4472198415466184,1.0695942850462465,661.9098845578919,12574.06628477415,284.2750993909202,321.6087816545658,0.9963943437461803,1.0141888727443868,332.8077845256412,0.033821645581582294,0.00765655415176523,0.002068902970470403,1,0.0248478085763477,1,0,1,1.1480661778275334,40.45686595149249,0.003976929330607826,80.33286522750556,1.5359706372897026,1,52,1,0,0,0,0,0,0
2017-02-22,10213.347201246725,666.4640559834068,252.20981919002512,414.25423679338166,414.25423679338166,0.0246941393668902,0.0238815644693074,0.0251322319245723,10211.351981364474,10033.95268620532,2,Wednesday,2,February,2017,0.448998403251695,1.0738479859302974,702.3667505093854,12533.609418822656,284.14356655663596,319.5298564522282,1.000195392332562,1.0178787483508902,375.6639979706706,0.03818622639175562,0.007475262626019896,-0.002164994764606902,0,0.0243865221755978,1,0,1,2.6424984488064904,414.25423679338166,0.04056008560472853,78.60142699182147,1.4715961658185184,1,53,1,0,0,0,0,0,0
2017-02-23,10627.601438040105,480.4632780683905,298.2063637286644,182.25691433972605,182.25691433972605,0.0280596111424797,0.0236361032341894,0.0251854570012616,10220.687368429495,10044.746299875043,3,Thursday,2,February,2017,0.46720981692397007,1.1174033521660955,1116.6209873027656,12119.355182029276,293.2276639130101,326.5213869401831,1.0398127889976871,1.0580258695206979,548.0237227012294,0.05436971053531936,0.007198995250811493,0.0033654717755895007,1,0.0241854610363961,1,0,1,1.6111771461240851,182.25691433972605,0.017149393059412384,75.87262430639672,1.5010213361061444,1,54,1,0,0,0,0,0,0
2017-02-24,10809.85835237983,121.76299888170892,217.58765618130295,-95.82465729959404,-95.82465729959404,0.0201286315776191,0.0230661448182932,0.025095156547268,10229.024116431288,10058.409015098345,4,Friday,2,February,2017,0.4752221817156153,1.1365661414582968,1298.8779016424905,11937.098267689551,306.4570259283176,339.30995794366385,1.0567829569406846,1.0747085683385422,722.5504372957585,0.07162966010141236,0.00674862517601619,-0.0079309795648606,0,0.0185573490748955,0,0,0,0.5596043498912963,-95.82465729959402,-0.008864561789424177,70.3700283472343,1.4823900846574276,1,55,1,0,0,0,0,0,0
2017-02-25,10714.033695080236,101.9347454332792,206.74382893572485,-104.80908350244566,-104.80908350244566,0.0192965445899856,0.0226003765727335,0.0249934265129297,10229.636858787757,10069.911202466446,5,Saturday,2,February,2017,0.47100954532209227,1.1264909806695722,1203.0532443428965,12032.922924989145,307.4389951675953,347.29879115401525,1.047352300279981,1.063965061822593,710.7405304439526,0.0710506548939871,0.006497653852023431,-0.0008320869876334985,0,0.0170322780644247,0,0,0,0.4930485517174492,-104.80908350244565,-0.009782411226742062,66.78424036500112,1.4396407600797314,1,56,1,0,0,0,0,0,0
2017-02-26,10609.224611577789,492.2893683418485,350.6446744515097,141.64469389033883,141.64469389033883,0.0330509238223548,0.023238826699563,0.0251323488803335,10223.767015914924,10079.20970952009,6,Sunday,2,February,2017,0.4664019362580307,1.1154711826534465,1098.2441608404497,12137.732008491592,297.99982106817845,351.4472674523141,1.0377021106860944,1.0525849662158617,683.5549260505286,0.06886738605126341,0.006553781719348362,0.013754379232369197,1,0.0245670699942724,1,0,1,1.403955069649651,141.64469389033883,0.013351088234644665,68.41688090378983,1.48127432959142,1,57,1,0,0,0,0,0,0
2017-02-27,10750.869305468128,593.3377520192378,374.4411359252158,218.89661609402197,218.89661609402197,0.0348289171122903,0.0240068966115612,0.0252966974944345,10224.928571494744,10090.593770468362,0,Monday,2,February,2017,0.4726289096618208,1.1303639368362561,1239.8888547307888,11996.087314601253,300.04560901049206,359.20999913207834,1.05143710592166,1.0654347553790304,620.8590129365439,0.06128908016947188,0.006515481247966698,0.0017779932899355047,1,0.0252776222735385,1,1,1,1.584595534764483,218.89661609402197,0.02036082942452722,69.48033740781803,1.5466319217282427,1,58,1,0,0,0,0,0,0
2017-02-28,10969.76592156215,357.4401494088968,474.96959553332937,-117.52944612443258,-117.52944612443258,0.0432980611372691,0.0249725004612174,0.0255967202218151,10237.59673881762,10105.246639653258,1,Tuesday,2,February,2017,0.48225202627254543,1.1533790841418161,1458.7854708248105,11777.190698507231,323.1146063870319,373.80106733197783,1.071517681485576,1.08555152711627,796.8755862669186,0.07833325239948064,0.007147768655563375,0.008469144024978795,1,0.0264141872212289,1,1,1,0.7525537482194787,-117.52944612443258,-0.0107139429377811,78.80533651424238,1.5873975345952316,1,59,1,0,0,0,0,0,0
2017-03-01,10852.236475437716,332.1304477486967,361.22142218912495,-29.090974440428223,-29.090974440428223,0.0332854359566059,0.0251296843006062,0.0257227647420576,10246.086707983974,10117.49237466612,2,Wednesday,3,March,2017,0.47708520558143197,1.1410218464486903,1341.2560247003767,11894.720144631665,335.98803117042155,382.81312702918984,1.0591591487295746,1.072621166743982,638.8892741909913,0.06255434791377734,0.00728022727644972,-0.010012625180663197,1,0.0263669942491217,1,1,1,0.9194649800553716,-29.090974440428226,-0.002680643248630911,80.68345682720899,1.592476253957635,1,60,1,0,0,0,0,0,0
2017-03-02,10823.145500997289,302.5116788381106,347.8474245875514,-45.33574574944083,-45.33574574944083,0.0321392172502438,0.024966072318053,0.0258262559115444,10254.120448401438,10128.87387670372,3,Thursday,3,March,2017,0.47580631034606846,1.1379631739394673,1312.1650502599496,11923.811119072092,347.001146395109,390.0960023865873,1.0554923316396736,1.068543811754867,195.544062957184,0.018399642110896286,0.007054819562124401,-0.0011462187063620982,1,0.02593295695287,1,1,1,0.8696677262935145,-45.33574574944083,-0.004188777259370985,78.53913193999936,1.6457001540323002,1,61,1,0,0,0,0,0,0
2017-03-03,10777.809755247848,87.24857536870839,208.60719055847295,-121.3586151897646,-121.3586151897646,0.0193552489138064,0.024594895588509,0.0257235415147549,10269.389390434942,10139.17444620442,4,Friday,3,March,2017,0.4738132636934257,1.1331964996744681,1266.8293045105092,11969.146864821532,359.829184719896,395.4805513162105,1.0495083344766785,1.0629869140167028,-32.048597131981296,-0.0029647564368802115,0.00704706396287326,-0.012783968336437402,0,0.0203794718542862,0,0,0,0.41824337471364614,-121.35861518976456,-0.011260044289673378,78.24951893997392,1.5711368409343502,1,62,1,0,0,0,0,0,0
2017-03-04,10656.451140058083,76.20775947706548,186.95200916646004,-110.74424968939456,-110.74424968939456,0.0175435524180933,0.0242517490523386,0.0255957291851196,10281.004993701365,10147.256894545882,5,Saturday,3,March,2017,0.468478105359203,1.1204366568992308,1145.470689320744,12090.505480011298,366.6772462217979,397.6218199465464,1.0365184285570073,1.0501804823514314,-57.58255502215252,-0.005374498219899548,0.0071338043396813825,-0.0018116964957131006,0,0.0189838070784029,0,0,0,0.407632738566671,-110.74424968939456,-0.01039222610171804,78.90932425251314,1.5039525006171994,1,63,1,0,0,0,0,0,0
2017-03-05,10545.70689036869,369.04520075205767,311.5011126845224,57.544088067535256,57.544088067535256,0.029538191789591,0.0246932535970515,0.0256563824559576,10289.86865388015,10153.38689448162,6,Sunday,3,March,2017,0.46360957496460575,1.108792825828081,1034.7264396313512,12201.24972970069,369.8472464228394,397.58678175477155,1.0248631197437168,1.0386393230125306,-63.517721209098454,-0.005987027660794508,0.007033421817413963,0.011994639371497699,1,0.0262755378686764,1,1,1,1.1847315650708892,57.544088067535256,0.005456636398655249,78.0725255873782,1.5767428522191806,1,64,1,0,0,0,0,0,0
2017-03-06,10603.250978436226,323.30115674041684,296.690199458283,26.610957282133825,26.610957282133825,0.0279810597770118,0.025090477562547,0.02569160483961,10303.308830765483,10160.20301696578,0,Monday,3,March,2017,0.4661393238461227,1.1148431051200625,1092.2705276988872,12143.705641633154,373.7758754745835,398.38379838477573,1.029111244998803,1.0436062114832385,-147.61832703190157,-0.01373082704640638,0.006863746786818149,-0.0015571320125791974,1,0.0264763076879702,1,1,1,1.0896927412186919,26.610957282133825,0.002509697953604266,76.46833522353094,1.664632699054169,1,65,1,0,0,0,0,0,0
2017-03-07,10629.861935718362,246.15532165849905,294.3944912482282,-48.23916958972916,-48.23916958972916,0.0276950437389037,0.0250249360105283,0.0257215069127337,10320.749126444867,10167.212851574026,1,Tuesday,3,March,2017,0.46730919275327387,1.1176410245795723,1118.8814849810224,12117.09468435102,376.4801716807137,399.4961707941681,1.0299506174877804,1.0455040226754682,-339.9039858437882,-0.030985527701705484,0.006827889419172423,-0.00028601603810810006,1,0.0262274539924224,1,1,1,0.8361410589403498,-48.23916958972913,-0.004538080539657465,76.3769665771255,1.6511677881961275,1,66,1,0,0,0,0,0,0
2017-03-08,10581.622766128634,243.82274484341417,271.57284385097614,-27.750099007562,-27.750099007562,0.0256645743146571,0.0249297936300032,0.0257206696686444,10335.973537274333,10173.30711502336,2,Wednesday,3,March,2017,0.4651885059996373,1.112569079595605,1070.6423153912947,12165.333853940747,377.5201854002186,399.67570110706214,1.0237664336086412,1.0401359800199381,-270.61370930908197,-0.024936215675135043,0.006797343075119148,-0.0020304694242465997,1,0.025917926730325,1,1,1,0.8978171064011479,-27.75009900756197,-0.0026224804664544427,76.21332879399024,1.6410773796765175,1,67,1,0,0,0,0,0,0
2017-03-09,10553.872667121072,255.75556388192857,274.93650302400124,-19.180939142072702,-19.180939142072702,0.0260507693901332,0.0248762035785971,0.025725453722579,10350.194494163085,10178.822557807383,3,Thursday,3,March,2017,0.46396855822943406,1.1096513889167843,1042.8922163837324,12193.08395294831,377.42175015716265,399.3626499080703,1.0196786807313476,1.0368461192032488,-269.2728338762172,-0.02487935081824455,0.006781407298691341,0.00038619507547609996,1,0.0256174377461494,1,1,1,0.9302350217919291,-19.180939142072674,-0.0018174313588061252,76.16933960207369,1.6411124036418905,1,68,1,0,0,0,0,0,0
2017-03-10,10534.691727979,125.51716448885423,160.43204145053923,-34.91487696168498,-34.91487696168498,0.0152289260657195,0.024775720414326,0.025575503327481,10364.59265446752,10183.906403095549,4,Friday,3,March,2017,0.4631253272222079,1.1076346736852243,1023.7112772416604,12212.264892090381,375.89240313988216,398.73331067892184,1.0164115541422807,1.0344450656750757,-243.1180272688489,-0.022557275809259036,0.006904297302945908,-0.010821843324413702,0,0.0204100116166283,0,0,0,0.7823696772415056,-34.914876961684996,-0.003314276094947787,77.0918019239094,1.6652466997914397,1,69,1,0,0,0,0,0,0
2017-03-11,10499.776851017314,59.85967932374251,160.92924358205173,-101.0695642583092,-101.0695642583092,0.0153269203589273,0.0244136724968315,0.0254311570884873,10381.237056054104,10188.355282643744,5,Saturday,3,March,2017,0.4615904020212304,1.103963666564294,988.7964002799745,12247.179769052067,370.2244375146832,397.6459000955828,1.0114186579425117,1.0305664221293978,-156.6742890407695,-0.014702295068179327,0.007109396970417607,9.79942932078006e-05,0,0.0190540897374535,0,0,0,0.37196272095333827,-101.06956425830921,-0.009625877358385639,79.08627796477315,1.579238928985257,1,70,1,0,0,0,0,0,0
2017-03-12,10398.707286759003,279.4827573858219,283.2101865695467,-3.72742918372478,-3.72742918372478,0.0272351340180684,0.0248404243606096,0.0254562123236204,10394.33279175609,10191.276838256455,6,Sunday,3,March,2017,0.45714718942156607,1.093337047701832,887.726836021664,12348.249333310378,363.3726883380534,395.6131226720751,1.000420853852821,1.0203537252293928,-146.99960360968726,-0.013939284026938115,0.006869816838548803,0.011908213659141098,1,0.0263340293100966,1,1,1,0.9868386471938945,-3.72742918372478,-0.00035845120753336633,76.44173999663874,1.6673291480154921,1,71,1,0,0,0,0,0,0
2017-03-13,10394.97985757528,249.23407892124996,258.74547397127213,-9.511395050022172,-9.511395050022172,0.0248913877194973,0.0251758323102556,0.0254484750002762,10410.101421815898,10194.067290575891,0,Monday,3,March,2017,0.45698332445949746,1.0929451397168426,883.9994068379401,12351.976762494101,352.25968053444467,393.57898821568887,0.9985474143211583,1.0197087738654742,-208.27112086094712,-0.019642194765030707,0.006604698252540028,-0.002343746298571099,0,0.0264146514869627,1,1,1,0.9632403423177242,-9.511395050022173,-0.0009149988918055287,73.46295727457674,1.7588980507181327,1,72,1,0,0,0,0,0,0
2017-03-14,10385.46846252526,263.45070282000626,278.24896027349854,-14.798257453492283,-14.798257453492283,0.0267921433951224,0.025188933449729,0.0254666326812877,10428.47590333162,10196.653792899531,1,Tuesday,3,March,2017,0.4565651852240435,1.0919450961251977,874.4880117879202,12361.488157544121,335.1466205678446,391.5067064370628,0.9958759610507781,1.0185173169022577,-244.39347319310218,-0.022991218011204184,0.006607597604946,0.0019007556756251015,1,0.0262341645140986,1,1,1,0.9468164860743894,-14.798257453492283,-0.0014249003313514506,73.5137614194138,1.7571087755967876,1,73,1,0,0,0,0,0,0
2017-03-15,10370.670205071769,316.1034425023844,261.5298022150873,54.57364028729711,54.57364028729711,0.0252182160885982,0.0251888400633918,0.0254633204600518,10445.982262941849,10198.974011728496,2,Wednesday,3,March,2017,0.4559146253403343,1.0903891831959114,859.6897543344294,12376.286414997612,316.86159698438615,389.37121074584263,0.9927903325915786,1.0168346534804213,-210.9525610568653,-0.019935747637131462,0.006607597155655348,-0.0015739273065242011,0,0.0260640406956022,1,1,1,1.2086708276650424,54.57364028729711,0.005262306023443684,73.45961353356418,1.7728305101085766,1,74,1,0,0,0,0,0,0
